"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 31 Jan to 20 Feb 16","","","","242.38","20-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 9 Feb to 8 Mar 16","","","","872.45","08-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 3 Mar to 29 Mar 16","","","","416.35","29-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 9 Mar to 8 Apr 16","","","","872.45","08-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 2 Apr to 20 Apr 16","","","","378.43","20-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 9 Apr to 8 May 16","","","","872.45","08-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 28 Apr to 30 May 16","","","","759.28","30-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 9 May to 8 Jun 16","","","","872.45","08-Jun-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Fuel 5 Dec to 22 Dec 15","","","","535.29","22-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Lease 9 Dec 15 to 8 Jan 16","","","","872.45","09-Dec-2015","",""
