"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Sun-Herald 1 Dec to 31 Dec 15","","","","10.18","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Sunday Telegraph 1 Dec to 31 Dec 15","","","","10.18","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","Administrative fees 1 Dec to 31 Dec 15","","","","5.64","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","23 Illawarra Mercury 1 Dec to 31 Dec 15","","","","29.27","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","22 The Daily Telegraph 1 Dec to 31 Dec 15","","","","28.00","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","1 South Coast Register (digital) 9 Dec 15 to 8 Dec 16","","","","75.75","09-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 9 Jan 16","","","","316.11","09-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 9 Jan 16","","","","34.15","09-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 9 Feb 16","","","","343.82","09-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 9 Feb 16","","","","33.38","09-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 10 Mar 16","","","","443.29","10-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 10 Mar 16","","","","34.12","10-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 9 Apr 16","","","","532.93","09-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 9 Apr 16","","","","32.40","09-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 9 May 16","","","","452.81","09-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones directory charges 9 May 16","","","","2,549.28","09-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 9 May 16","","","","32.50","09-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office phones 9 Jun 16","","","","1,296.21","09-Jun-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2016","","","","Office fax 9 Jun 16","","","","32.42","09-Jun-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 January 2016","","","","Office phones 10 Dec 15","","","","384.92","10-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 January 2016","","","","Office fax 10 Dec 15","","","","32.17","10-Dec-2015"
